Month,Date,Island,site,depth_ft,observer,transect,common_name,max_size,count,latin_name,common_family,latin_family,trophic_guild,a,b,biomass_g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,dusky_damselfish,10,7,Stegastes_adustus,damselfish,Pomacentridae,Omnivore,0.0195,2.99,133.3928807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,blueheaded_wrasse,5,7,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,9.171315591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,blueheaded_wrasse,10,11,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,112.9237704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,mutton_snapper,40,2,Lutjanus_analis,snapper,Lutjanidae,Macrocarnivore,0.0151,3.03,2158.980485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,sharpnose_puffer,5,5,Canthigaster_rostrata,puffer,Tetraodontidae,Omnivore,0.02818,2.94,15.99126447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,banded_butterflyfish,20,1,Chaetodon_striatus,butterflyfish,Chaetodontidae,Invertivore,0.0251,3.06,240.3396964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,foureye_butterflyfish,5,1,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,3.971276915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,foureye_butterflyfish,10,4,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,144.9692355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,yellowhead_wrasse,5,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,1.565906452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,harlequin_bass,10,1,Serranus_tigrinus,grouper,Serranidae,Invertivore,0.01023,3.04,11.21697195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,doctor_fish,10,1,Acanthurus_chirurgus,surgeonfish,Acanthuridae,Omnivore,0.0209,2.93,17.788785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,redband_parrotfish_initial,20,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,146.7000791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,redband_parrotfish_terminal,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,princess_parrotfish_initial,10,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,15.84777052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,bicolor_damselfish,5,10,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,18.78745213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,bicolor_damselfish,10,2,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,30.26900671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,blue_chromis,5,8,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,14.55386942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,blue_chromis,10,13,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,187.8934005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,blue_chromis,20,9,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,1033.452144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,graysby,20,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,122.3477457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,graysby,30,2,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,863.5147951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,threespot_damselfish,10,1,Stegastes_planifrons,damselfish,Pomacentridae,Omnivore,0.02138,2.96,19.49879175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,threespot_damselfish,30,1,Stegastes_planifrons,damselfish,Pomacentridae,Omnivore,0.02138,2.96,503.8330062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,fairy_basslet,10,2,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,24.60497072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,striped_parrotfish_initial,10,4,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,66.17852424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,stoplight_parrotfish_initial,5,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,2.870220329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,1,yellowhead_wrasse,10,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,13.80384265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,2,striped_parrotfish_initial,20,4,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,536.8187361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,2,striped_parrotfish_terminal,30,2,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,913.2575513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,2,dusky_damselfish,10,1,Stegastes_adustus,damselfish,Pomacentridae,Omnivore,0.0195,2.99,19.05612581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,2,blue_chromis,10,1,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,14.4533385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,2,blue_chromis,20,3,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,344.4840479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,2,bicolor_damselfish,5,17,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,31.93866862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,2,bicolor_damselfish,10,5,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,75.67251678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,2,squirrelfish,20,3,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,361.328755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,2,graysby,10,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,14.17074507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,2,fairy_basslet,5,3,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,4.487277469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,2,redband_parrotfish_initial,20,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,146.7000791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,2,redband_parrotfish_terminal,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,2,princess_parrotfish_initial,20,2,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,258.8922539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,2,blue_tang,20,3,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,669.4293543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,2,ocean_surgeon,20,2,Acanthurus_tractus,surgeonfish,Acanthuridae,Herbivore,0.0257,2.9,304.7544855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,2,yellowhead_wrasse,20,1,Halochoeres_garnoti,wrasse,Labridae,Invertivore,0.01,3.14,121.6841986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,2,bluestriped_grunt,30,1,Haemulon_sciurus,grunt,Haemulidae,Invertivore,0.0245,2.92,503.9183208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,2,beaugregory_damselfish,5,2,Stegastes_leucostictus,damselfish,Pomacentridae,Omnivore,0.288,2.88,59.35483416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,bicolor_damselfish,5,9,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,16.90870692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,bicolor_damselfish,10,15,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,227.0175503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,french_grunt,30,1,Haemulon_flavolineatum,grunt,Haemulidae,Invertivore,0.0186,2.99,485.4063974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,threespot_damselfish,10,1,Stegastes_planifrons,damselfish,Pomacentridae,Omnivore,0.02138,2.96,19.49879175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,ocean_surgeon,10,2,Acanthurus_tractus,surgeonfish,Acanthuridae,Herbivore,0.0257,2.9,40.82847126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,ocean_surgeon,20,1,Acanthurus_tractus,surgeonfish,Acanthuridae,Herbivore,0.0257,2.9,152.3772427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,redband_parrotfish_terminal,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,sharpnose_puffer,5,1,Canthigaster_rostrata,puffer,Tetraodontidae,Omnivore,0.02818,2.94,3.198252894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,blue_tang,5,1,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,3.73685738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,blue_tang,20,4,Acanthurus_coeruleus,surgeonfish,Acanthuridae,Omnivore,0.0324,2.95,892.5724724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,blue_chromis,5,10,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,18.19233677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,blue_chromis,10,9,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,130.0800465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,blueheaded_wrasse,5,11,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,14.41206736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,blueheaded_wrasse,10,8,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,82.12637847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,blueheaded_wrasse,20,1,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,80.43624204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,dusky_damselfish,10,11,Stegastes_adustus,damselfish,Pomacentridae,Omnivore,0.0195,2.99,209.6173839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,fairy_basslet,5,20,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,29.91518313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,striped_parrotfish_initial,10,2,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,33.08926212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,striped_parrotfish_initial,20,1,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,134.204684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,striped_parrotfish_terminal,20,3,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,402.6140521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,striped_parrotfish_terminal,30,1,Scarus_iseri,parrotfish,Scaridae,Herbivore,0.0158,3.02,456.6287756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,squirrelfish,20,3,Holocentrus_adscensionis,squirrelfish,Holocentridae,Invertivore,0.0229,2.86,361.328755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,doctor_fish,20,1,Acanthurus_chirurgus,surgeonfish,Acanthuridae,Omnivore,0.0209,2.93,135.5701802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,graysby,10,1,Cephalopholis_cruentata,grouper,Serranidae,Macrocarnivore,0.011,3.11,14.17074507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,princess_parrotfish_initial,20,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,129.446127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,yellowtail_damselfish,20,1,Microspathodon_chrysurus,damselfish,Pomacentridae,Omnivore,0.02291,3.02,194.5967918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,foureye_butterflyfish,10,5,Chaetodon_capistratus,butterflyfish,Chaetodontidae,Invertivore,0.0234,3.19,181.2115444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,22/09/2020,grand_cayman,bonnies_arch_shallow,30,sw,3,brown_chromis,10,8,Chromis_multilineata,chromis,Pomacentridae,Planktivore,0.01479,2.99,115.626708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,fairy_basslet,5,35,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,52.35157048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,fairy_basslet,10,20,Gramma_loreto,basslet,Grammatidae,Omnivore,0.01122,3.04,246.0497072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,bicolor_damselfish,5,35,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,65.75608246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,bicolor_damselfish,10,15,Stegastes_partitus,damselfish,Pomacentridae,Omnivore,0.01479,3.01,227.0175503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,princess_parrotfish_initial,5,15,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,29.10305273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,princess_parrotfish_initial,10,5,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,79.23885262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,princess_parrotfish_initial,20,4,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,517.7845079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,princess_parrotfish_terminal,30,1,Scarus_taeniopterus,parrotfish,Scaridae,Herbivore,0.01479,3.03,442.2273269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,blueheaded_wrasse,5,30,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,39.30563825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,blueheaded_wrasse,10,8,Thalassoma_bifasciatum,wrasse,Labridae,Omnivore,0.011,2.97,82.12637847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,brown_chromis,10,100,Chromis_multilineata,chromis,Pomacentridae,Planktivore,0.01479,2.99,1445.33385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,threespot_damselfish,5,6,Stegastes_planifrons,damselfish,Pomacentridae,Omnivore,0.02138,2.96,15.03523305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,threespot_damselfish,10,9,Stegastes_planifrons,damselfish,Pomacentridae,Omnivore,0.02138,2.96,175.4891257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,cocoa_damselfish,5,2,Stegastes_variabilis,damselfish,Pomacentridae,Omnivore,0.01698,2.99,4.177226212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,cocoa_damselfish,10,3,Stegastes_variabilis,damselfish,Pomacentridae,Omnivore,0.01698,2.99,49.78046404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,blue_chromis,5,30,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,54.57701032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,blue_chromis,10,85,Chromis_cyanea,chromis,Pomacentridae,Planktivore,0.01479,2.99,1228.533772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,yellowtail_snapper,20,2,Ocyurus_chrysurus,snapper,Lutjanidae,Macrocarnivore,0.0295,2.79,251.6087265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,yellowtail_snapper,30,1,Ocyurus_chrysurus,snapper,Lutjanidae,Macrocarnivore,0.0295,2.79,389.9332923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,yellowtail_snapper,40,2,Ocyurus_chrysurus,snapper,Lutjanidae,Macrocarnivore,0.0295,2.79,1740.200894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,sergeant_major,10,1,Abudefduf_saxatilis,damselfish,Pomacentridae,Omnivore,0.0209,3.12,27.55156584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,stoplight_parrotfish_initial,5,1,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,2.870220329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,stoplight_parrotfish_initial,20,2,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,333.4118308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,stoplight_parrotfish_terminal,30,2,Sparisoma_viride,parrotfish,Scaridae,Herbivore,0.0257,2.93,1093.776014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,redband_parrotfish_initial,10,2,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,33.05337854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,redband_parrotfish_initial,20,3,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,440.1002374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,redband_parrotfish_terminal,30,1,Sparisoma_aurofrenatum,parrotfish,Scaridae,Herbivore,0.0117,3.15,526.1599821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,longfin_damselfish,10,6,Stegastes_diencaeus,damselfish,Pomacentridae,Omnivore,0.0195,2.99,114.3367549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,23/09/2020,grand_cayman,eden_rock,30,ggg,1,bar_jack,30,1,Caranx_ruber,jack,Carangidae,Invertivore,0.0158,2.99,412.3344666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
